route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
1022,31,20037_3_1,1,Санта Барбара (459),20037,3523,1,0
1022,31,20037_4_0,0,Галицьке перехрестя (593),20037,3488,1,0
1022,31,20037_4_1,1,Санта Барбара (459),20037,3523,1,0
1022,31,20038_0_0,0,Галицьке перехрестя (593),20038,3488,1,0
1022,31,20038_0_1,1,Санта Барбара (459),20038,3523,1,0
1022,31,20038_1_0,0,Галицьке перехрестя (593),20038,3488,1,0
1022,31,20038_1_1,1,Санта Барбара (459),20038,3523,1,0
1022,31,20038_2_0,0,Галицьке перехрестя (593),20038,3488,1,0
1022,31,20038_2_1,1,Санта Барбара (459),20038,3523,1,0
1022,31,20038_3_0,0,Галицьке перехрестя (593),20038,3488,1,0
1022,31,20038_3_1,1,Санта Барбара (459),20038,3523,1,0
1022,31,20038_4_0,0,Галицьке перехрестя (593),20038,3488,1,0
1022,31,20038_4_1,1,Санта Барбара (459),20038,3523,1,0
1022,31,20039_0_0,0,Галицьке перехрестя (593),20039,3488,1,0
1022,31,20039_0_1,1,Санта Барбара (459),20039,3523,1,0
1022,31,20039_1_0,0,Галицьке перехрестя (593),20039,3488,1,0
1022,31,20039_1_1,1,Санта Барбара (459),20039,3523,1,0
1022,31,20039_2_0,0,Галицьке перехрестя (593),20039,3488,1,0
1022,31,20039_2_1,1,Санта Барбара (459),20039,3523,1,0
1022,31,20039_3_0,0,Галицьке перехрестя (593),20039,3488,1,0
1022,31,20039_3_1,1,Санта Барбара (459),20039,3523,1,0
1022,31,20039_4_0,0,Галицьке перехрестя (593),20039,3488,1,0
1022,31,20039_4_1,1,Санта Барбара (459),20039,3523,1,0
1022,31,20040_0_0,0,Галицьке перехрестя (593),20040,3488,1,0
1022,31,20040_0_1,1,Санта Барбара (459),20040,3523,1,0
1022,31,20040_1_0,0,Галицьке перехрестя (593),20040,3488,1,0
1022,31,20040_1_1,1,Санта Барбара (459),20040,3523,1,0
1022,31,20040_2_0,0,Галицьке перехрестя (593),20040,3488,1,0
1022,31,20040_2_1,1,Санта Барбара (459),20040,3523,1,0
1022,31,20040_3_0,0,Галицьке перехрестя (593),20040,3488,1,0
1022,31,20040_3_1,1,Санта Барбара (459),20040,3523,1,0
1022,31,20040_4_0,0,Галицьке перехрестя (593),20040,3488,1,0
1022,31,20040_4_1,1,Санта Барбара (459),20040,3523,1,0
1022,31,20041_0_0,0,Галицьке перехрестя (593),20041,3488,1,0
1022,31,20041_0_1,1,Санта Барбара (459),20041,3523,1,0
1022,31,20041_1_0,0,Галицьке перехрестя (593),20041,3488,1,0
1022,31,20041_1_1,1,Санта Барбара (459),20041,3523,1,0
1022,31,20041_2_0,0,Галицьке перехрестя (593),20041,3488,1,0
1022,31,20041_2_1,1,Санта Барбара (459),20041,3523,1,0
1022,31,20041_3_0,0,Галицьке перехрестя (593),20041,3488,1,0
1022,31,20041_3_1,1,Санта Барбара (459),20041,3523,1,0
1022,31,20041_4_0,0,Галицьке перехрестя (593),20041,3488,1,0
1022,31,20041_4_1,1,Санта Барбара (459),20041,3523,1,0
1022,31,20042_0_0,0,Галицьке перехрестя (593),20042,3488,1,0
1022,31,20042_0_1,1,Санта Барбара (459),20042,3523,1,0
1022,31,20042_1_0,0,Галицьке перехрестя (593),20042,3488,1,0
1022,31,20042_1_1,1,Санта Барбара (459),20042,3523,1,0
1022,31,20042_2_0,0,Галицьке перехрестя (593),20042,3488,1,0
1022,31,20042_2_1,1,Санта Барбара (459),20042,3523,1,0
1022,31,20042_3_0,0,Галицьке перехрестя (593),20042,3488,1,0
1022,31,20042_3_1,1,Санта Барбара (459),20042,3523,1,0
1022,31,20042_4_0,0,Галицьке перехрестя (593),20042,3488,1,0
1022,31,20042_4_1,1,Санта Барбара (459),20042,3523,1,0
1022,31,20043_0_0,0,Галицьке перехрестя (593),20043,3488,1,0
1022,31,20043_0_1,1,Санта Барбара (459),20043,3523,1,0
1022,31,20043_1_0,0,Галицьке перехрестя (593),20043,3488,1,0
1022,31,20043_1_1,1,Санта Барбара (459),20043,3523,1,0
1022,31,20043_2_0,0,Галицьке перехрестя (593),20043,3488,1,0
1022,31,20043_2_1,1,Санта Барбара (459),20043,3523,1,0
1022,31,20043_3_0,0,Галицьке перехрестя (593),20043,3488,1,0
1022,31,20043_3_1,1,Санта Барбара (459),20043,3523,1,0
1022,31,20043_4_0,0,Галицьке перехрестя (593),20043,3488,1,0
1022,31,20043_4_1,1,Санта Барбара (459),20043,3523,1,0
1022,31,20044_0_0,0,Галицьке перехрестя (593),20044,3488,1,0
1022,31,20044_0_1,1,Санта Барбара (459),20044,3523,1,0
1022,31,20044_1_0,0,Галицьке перехрестя (593),20044,3488,1,0
1022,31,20044_1_1,1,Санта Барбара (459),20044,3523,1,0
1022,31,20044_2_0,0,Галицьке перехрестя (593),20044,3488,1,0
1022,31,20044_2_1,1,Санта Барбара (459),20044,3523,1,0
1022,31,20044_3_0,0,Галицьке перехрестя (593),20044,3488,1,0
1022,31,20044_3_1,1,Санта Барбара (459),20044,3523,1,0
1022,31,20044_4_0,0,Галицьке перехрестя (593),20044,3488,1,0
1022,31,20044_4_1,1,Санта Барбара (459),20044,3523,1,0
1022,31,20045_0_0,0,Галицьке перехрестя (593),20045,3488,1,0
1022,31,20045_0_1,1,Санта Барбара (459),20045,3523,1,0
1022,31,20045_1_0,0,Галицьке перехрестя (593),20045,3488,1,0
1022,31,20045_1_1,1,Санта Барбара (459),20045,3523,1,0
1022,31,20045_2_0,0,Галицьке перехрестя (593),20045,3488,1,0
1022,31,20045_2_1,1,Санта Барбара (459),20045,3523,1,0
1022,31,20045_3_0,0,Галицьке перехрестя (593),20045,3488,1,0
1022,31,20045_3_1,1,Санта Барбара (459),20045,3523,1,0
1022,31,20045_4_0,0,Галицьке перехрестя (593),20045,3488,1,0
1022,31,20045_4_1,1,Санта Барбара (459),20045,3523,1,0
1022,31,20046_0_0,0,Галицьке перехрестя (593),20046,3488,1,0
1022,31,20046_0_1,1,Санта Барбара (459),20046,3523,1,0
1022,31,20046_1_0,0,Галицьке перехрестя (593),20046,3488,1,0
1022,31,20046_1_1,1,Санта Барбара (459),20046,3523,1,0
1022,31,20046_2_0,0,Галицьке перехрестя (593),20046,3488,1,0
1022,31,20046_2_1,1,Санта Барбара (459),20046,3523,1,0
1022,31,20046_3_0,0,Галицьке перехрестя (593),20046,3488,1,0
1022,31,20046_3_1,1,Санта Барбара (459),20046,3523,1,0
1022,31,20046_4_0,0,Галицьке перехрестя (593),20046,3488,1,0
1022,31,20046_4_1,1,Санта Барбара (459),20046,3523,1,0
1022,31,20047_0_0,0,Галицьке перехрестя (593),20047,3488,1,0
1022,31,20047_0_1,1,Санта Барбара (459),20047,3523,1,0
1022,31,20047_1_0,0,Галицьке перехрестя (593),20047,3488,1,0
1022,31,20047_1_1,1,Санта Барбара (459),20047,3523,1,0
1022,31,20047_2_0,0,Галицьке перехрестя (593),20047,3488,1,0
1022,31,20047_2_1,1,Санта Барбара (459),20047,3523,1,0
1022,31,20047_3_0,0,Галицьке перехрестя (593),20047,3488,1,0
1022,31,20047_3_1,1,Санта Барбара (459),20047,3523,1,0
1022,31,20047_4_0,0,Галицьке перехрестя (593),20047,3488,1,0
1022,31,20047_4_1,1,Санта Барбара (459),20047,3523,1,0
106,224,20128_0_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_1_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20128_1_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_2_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20128_2_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_3_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20128_3_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_4_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20128_4_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_5_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20128_5_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_6_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20128_6_1,1,ТРЦ Кінг Кросс (320),20128,2686,1,0
106,224,20128_7_0,0,Залізничний вокзал (191),20128,2687,1,0
106,224,20129_0_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_1_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20129_1_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_2_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20129_2_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_3_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20129_3_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_4_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20129_4_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_5_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20129_5_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_6_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20129_6_1,1,ТРЦ Кінг Кросс (320),20129,2686,1,0
106,224,20129_7_0,0,Залізничний вокзал (191),20129,2687,1,0
106,224,20130_0_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_0_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20130_1_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_1_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20130_2_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_2_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20130_3_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_3_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20130_4_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_4_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20130_5_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_5_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20130_6_0,0,Залізничний вокзал (191),20130,2687,1,0
106,224,20130_6_1,1,ТРЦ Кінг Кросс (320),20130,2686,1,0
106,224,20131_0_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_0_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
106,224,20131_1_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_1_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
106,224,20131_2_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_2_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
106,224,20131_3_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_3_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
106,224,20131_4_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_4_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
106,224,20131_5_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_5_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
106,224,20131_6_0,0,Залізничний вокзал (191),20131,2687,1,0
106,224,20131_6_1,1,ТРЦ Кінг Кросс (320),20131,2686,1,0
2059,31,21112_0_0,0,Польова (289),21112,2523,0,0
2059,31,21112_0_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_1_0,0,Польова (289),21112,2523,0,0
2059,31,21112_1_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_2_0,0,Польова (289),21112,2523,0,0
2059,31,21112_2_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_3_0,0,Польова (289),21112,2523,0,0
2059,31,21112_3_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_4_0,0,Польова (289),21112,2523,0,0
2059,31,21112_4_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_5_0,0,Польова (289),21112,2523,0,0
2059,31,21112_5_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_6_0,0,Польова (289),21112,2523,0,0
2059,31,21112_6_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_7_0,0,Польова (289),21112,2523,0,0
2059,31,21112_7_1,1,Суботівська (177),21112,3107,0,0
2059,31,21112_8_0,0,Польова (289),21112,2523,0,0
2059,31,21113_0_0,0,Польова (289),21113,2523,0,0
2059,31,21113_0_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_1_0,0,Польова (289),21113,2523,0,0
2059,31,21113_1_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_2_0,0,Польова (289),21113,2523,0,0
2059,31,21113_2_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_3_0,0,Польова (289),21113,2523,0,0
2059,31,21113_3_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_4_0,0,Польова (289),21113,2523,0,0
2059,31,21113_4_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_5_0,0,Польова (289),21113,2523,0,0
2059,31,21113_5_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_6_0,0,Польова (289),21113,2523,0,0
2059,31,21113_6_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_7_0,0,Польова (289),21113,2523,0,0
2059,31,21113_7_1,1,Суботівська (177),21113,3107,0,0
2059,31,21113_8_0,0,Польова (289),21113,2523,0,0
2059,31,21114_0_0,0,Польова (289),21114,2523,0,0
2059,31,21114_0_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_1_0,0,Польова (289),21114,2523,0,0
2059,31,21114_1_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_2_0,0,Польова (289),21114,2523,0,0
2059,31,21114_2_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_3_0,0,Польова (289),21114,2523,0,0
2059,31,21114_3_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_4_0,0,Польова (289),21114,2523,0,0
2059,31,21114_4_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_5_0,0,Польова (289),21114,2523,0,0
2059,31,21114_5_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_6_0,0,Польова (289),21114,2523,0,0
2059,31,21114_6_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_7_0,0,Польова (289),21114,2523,0,0
2059,31,21114_7_1,1,Суботівська (177),21114,3107,0,0
2059,31,21114_8_0,0,Польова (289),21114,2523,0,0
2059,31,21115_0_0,0,Польова (289),21115,2523,0,0
2059,31,21115_0_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_1_0,0,Польова (289),21115,2523,0,0
2059,31,21115_1_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_2_0,0,Польова (289),21115,2523,0,0
2059,31,21115_2_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_3_0,0,Польова (289),21115,2523,0,0
2059,31,21115_3_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_4_0,0,Польова (289),21115,2523,0,0
2059,31,21115_4_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_5_0,0,Польова (289),21115,2523,0,0
2059,31,21115_5_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_6_0,0,Польова (289),21115,2523,0,0
2059,31,21115_6_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_7_0,0,Польова (289),21115,2523,0,0
2059,31,21115_7_1,1,Суботівська (177),21115,3107,0,0
2059,31,21115_8_0,0,Польова (289),21115,2523,0,0
2059,31,21116_0_0,0,Польова (289),21116,2523,0,0
2059,31,21116_0_1,1,Суботівська (177),21116,3107,0,0
2059,31,21116_1_0,0,Польова (289),21116,2523,0,0
2059,31,21116_1_1,1,Суботівська (177),21116,3107,0,0
2059,31,21116_2_0,0,Польова (289),21116,2523,0,0
2059,31,21116_2_1,1,Суботівська (177),21116,3107,0,0
2059,31,21116_3_0,0,Польова (289),21116,2523,0,0
2059,31,21116_3_1,1,Суботівська (177),21116,3107,0,0
2059,31,21116_4_0,0,Польова (289),21116,2523,0,0
2059,31,21116_4_1,1,Суботівська (177),21116,3107,0,0
2059,31,21116_5_0,0,Польова (289),21116,2523,0,0
